,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried
4111,0,43.0,1,28.0,3,4.0,3,3.0,4.0,0,1,0,1.0,2,23943.0,0,0,0,1,0,1,0,0
4112,0,39.0,1,9.0,3,4.0,3,3.0,2.0,0,1,1,2.0,2,25231.0,1,0,1,0,1,1,0,0
4113,0,39.0,1,36.0,3,4.0,3,3.0,5.0,0,1,0,1.0,2,24939.0,1,1,0,0,1,1,0,0
4114,0,28.0,1,7.0,3,5.0,3,5.0,7.0,0,3,1,1.0,2,22976.0,0,1,0,0,1,1,0,0
4115,0,50.0,1,25.0,4,4.0,3,3.0,3.0,1,1,0,1.0,2,25482.0,0,0,1,0,1,1,0,0
4116,0,35.0,1,17.0,3,4.0,1,3.0,3.0,1,3,1,2.0,1,22493.0,0,0,0,1,1,1,0,0
4117,0,41.0,1,26.0,2,4.0,3,3.0,2.0,1,1,1,1.0,2,21419.0,1,0,0,1,1,1,0,0
4118,1,39.0,1,36.0,4,4.0,3,5.0,2.0,1,3,1,3.0,2,25351.0,1,0,0,1,1,1,0,0
4119,1,30.0,3,34.0,3,4.0,2,3.0,3.0,0,3,0,1.0,3,26317.0,1,0,0,1,0,1,0,0
4120,0,23.0,1,12.0,3,2.0,1,4.0,3.0,1,4,1,1.0,1,21006.0,1,0,1,0,1,1,0,0
4121,0,37.0,1,25.0,4,4.0,1,3.0,3.0,0,3,0,2.0,1,20831.0,0,0,0,1,0,0,1,0
4122,0,41.0,1,16.0,4,5.0,3,3.0,2.0,0,5,0,2.0,2,23554.0,0,0,1,0,1,1,0,0
4123,0,47.0,1,7.0,4,4.0,2,5.0,2.0,0,1,0,3.0,3,28074.0,1,0,0,1,1,1,0,0
4124,1,33.0,3,11.0,3,6.0,2,3.0,3.0,0,1,1,1.0,3,29078.0,1,0,0,1,1,1,0,0
4125,0,31.0,1,7.0,3,5.0,2,3.0,3.0,0,5,1,2.0,3,27152.0,0,0,1,0,1,0,0,1
4126,0,28.0,3,27.0,3,4.0,3,3.0,3.0,0,1,1,2.0,2,28659.0,0,0,1,0,0,0,1,0
4127,0,52.0,1,15.0,3,5.0,2,4.0,7.0,0,3,1,2.0,3,31168.0,1,0,1,0,1,1,0,0
4128,1,31.0,1,10.0,3,4.0,1,5.0,7.0,1,4,0,1.0,1,21335.0,1,1,0,0,0,0,0,1
4129,0,42.0,3,13.0,4,4.0,2,3.0,5.0,1,1,0,1.0,3,32269.0,1,0,1,0,0,0,1,0
4130,1,31.0,3,33.0,3,5.0,3,5.0,7.0,0,1,1,2.0,2,25374.0,0,0,0,1,0,0,0,1
4131,1,30.0,1,7.0,3,4.0,1,3.0,2.0,0,1,0,1.0,1,20736.0,1,1,0,0,1,0,1,0
4132,0,46.0,3,13.0,3,5.0,2,3.0,8.0,0,4,1,1.0,3,27543.0,0,0,0,1,0,0,0,1
4133,0,55.0,3,10.0,3,4.0,3,5.0,4.0,0,4,1,1.0,2,24618.0,1,0,0,1,0,1,0,0
4134,0,37.0,1,12.0,4,4.0,3,4.0,2.0,0,1,1,2.0,2,24592.0,1,0,1,0,1,0,0,1
4135,0,34.0,1,11.0,3,5.0,1,4.0,8.0,0,4,0,2.0,1,21300.0,1,0,0,1,0,1,0,0
4136,0,38.0,1,18.0,3,4.0,2,3.0,3.0,1,3,1,2.0,3,30863.0,0,0,1,0,1,1,0,0
4137,0,39.0,3,10.0,4,4.0,2,3.0,2.0,0,1,1,2.0,3,29287.0,1,0,1,0,1,1,0,0
4138,0,32.0,1,7.0,3,6.0,3,3.0,2.0,0,3,0,1.0,2,23023.0,0,0,0,1,1,1,0,0
4139,0,60.0,1,10.0,4,5.0,1,3.0,5.0,0,3,0,1.0,1,20855.0,1,0,1,0,1,1,0,0
4140,0,38.0,3,11.0,3,4.0,1,3.0,6.0,0,4,1,1.0,1,21471.0,0,0,0,1,1,1,0,0
4141,0,30.0,3,7.0,3,4.0,2,3.0,3.0,0,3,1,2.0,3,26596.0,0,0,0,1,0,1,0,0
4142,0,36.0,3,7.0,4,4.0,2,3.0,3.0,0,5,1,1.0,3,27467.0,0,0,0,1,0,0,0,1
4143,1,30.0,1,25.0,3,5.0,1,3.0,3.0,1,3,0,1.0,1,21067.0,1,0,0,1,1,0,1,0
4144,0,53.0,1,9.0,3,5.0,1,3.0,2.0,0,3,1,1.0,1,21890.0,1,0,1,0,0,0,0,1
4145,0,43.0,1,11.0,3,4.0,5,3.0,3.0,0,1,0,1.0,5,37910.0,1,1,0,0,1,1,0,0
4146,0,60.0,2,13.0,3,4.0,1,3.0,2.0,0,4,0,1.0,1,20945.0,1,0,0,1,1,1,0,0
4147,0,51.0,3,7.0,4,4.0,5,3.0,3.0,0,1,1,1.0,5,38195.0,1,0,0,1,0,1,0,0
4148,1,34.0,1,21.0,3,4.0,1,3.0,7.0,1,1,1,2.0,1,21114.0,1,0,0,1,1,1,0,0
4149,0,44.0,3,23.0,4,4.0,4,3.0,7.0,1,3,0,1.0,4,34742.0,1,0,0,1,0,1,0,0
4150,1,34.0,1,9.0,3,4.0,1,5.0,2.0,0,3,1,2.0,1,21385.0,1,0,1,0,0,1,0,0
4151,0,53.0,3,9.0,4,5.0,5,3.0,3.0,1,1,1,1.0,5,37746.0,0,0,1,0,1,0,1,0
4152,0,33.0,3,11.0,3,4.0,1,4.0,4.0,0,3,1,2.0,1,22609.0,1,0,1,0,0,1,0,0
4153,1,33.0,1,7.0,4,5.0,1,3.0,2.0,1,5,0,3.0,1,22408.0,1,0,1,0,1,0,0,1
4154,0,40.0,1,7.0,4,4.0,1,3.0,2.0,0,3,1,1.0,1,20910.0,1,0,0,1,0,1,0,0
4155,0,33.0,3,33.0,4,4.0,3,3.0,2.0,0,4,1,2.0,2,23143.0,0,0,0,1,1,1,0,0
4156,0,42.0,1,26.0,3,4.0,3,5.0,4.0,0,1,0,1.0,2,21750.0,1,0,1,0,1,1,0,0
4157,0,41.0,1,31.0,4,4.0,3,3.0,3.0,0,3,1,2.0,2,21997.0,1,1,0,0,1,1,0,0
4158,0,46.0,1,7.0,4,2.0,5,3.0,3.0,0,4,1,2.0,5,37880.0,1,0,1,0,1,1,0,0
4159,0,32.0,1,10.0,4,4.0,2,3.0,2.0,0,4,1,1.0,3,32353.0,0,0,0,1,1,1,0,0
4160,0,34.0,1,12.0,4,5.0,1,3.0,3.0,0,1,0,1.0,1,21589.0,1,0,1,0,0,1,0,0
4161,0,35.0,1,9.0,3,5.0,3,5.0,8.0,0,4,0,2.0,2,24635.0,1,0,1,0,1,1,0,0
4162,0,38.0,1,7.0,3,5.0,1,5.0,4.0,0,4,0,2.0,1,22598.0,1,0,0,1,0,1,0,0
4163,0,46.0,1,14.0,4,2.0,3,3.0,6.0,0,1,1,1.0,2,25112.0,0,0,1,0,1,1,0,0
4164,1,38.0,1,17.0,4,4.0,2,3.0,8.0,0,3,0,3.0,3,28726.0,0,0,0,1,1,1,0,0
4165,0,40.0,1,9.0,4,4.0,2,3.0,2.0,0,1,1,3.0,3,29616.0,0,1,0,0,0,0,1,0
4166,0,30.0,1,22.0,3,4.0,1,3.0,3.0,0,3,1,2.0,1,21018.0,1,0,1,0,1,0,1,0
4167,0,43.0,1,24.0,3,2.0,3,5.0,5.0,1,1,1,2.0,2,25223.0,1,0,1,0,0,0,0,1
4168,0,30.0,3,27.0,3,4.0,3,3.0,4.0,0,1,1,1.0,2,25609.0,1,0,0,1,1,1,0,0
4169,0,26.0,1,7.0,4,4.0,3,3.0,2.0,0,3,1,2.0,2,23576.0,1,0,1,0,0,1,0,0
4170,0,43.0,1,9.0,3,5.0,1,5.0,2.0,1,4,1,2.0,1,21271.0,1,0,0,1,0,1,0,0
4171,0,41.0,1,9.0,3,4.0,5,3.0,3.0,0,5,1,1.0,5,38114.0,1,0,0,1,1,1,0,0
4172,0,52.0,1,7.0,4,4.0,1,3.0,3.0,0,4,1,1.0,1,21401.0,1,0,1,0,1,1,0,0
4173,1,32.0,1,36.0,4,5.0,1,4.0,2.0,0,3,0,3.0,1,22157.0,0,0,0,1,1,0,0,1
4174,0,33.0,1,14.0,4,2.0,1,4.0,3.0,0,1,0,2.0,1,21472.0,0,0,1,0,1,1,0,0
4175,0,39.0,3,9.0,3,5.0,3,3.0,5.0,0,5,1,2.0,2,23927.0,0,0,1,0,1,1,0,0
4176,0,33.0,1,9.0,3,5.0,3,5.0,6.0,0,4,0,2.0,2,20854.0,1,1,0,0,1,0,1,0
4177,0,47.0,3,9.0,4,6.0,4,4.0,5.0,1,5,1,1.0,4,35550.0,1,1,0,0,0,1,0,0
4178,1,29.0,1,9.0,4,4.0,1,3.0,4.0,0,4,0,2.0,1,22163.0,1,0,1,0,1,0,0,1
4179,0,30.0,3,9.0,4,5.0,3,4.0,4.0,0,4,1,1.0,2,25322.0,1,0,0,1,1,1,0,0
4180,0,32.0,1,30.0,4,5.0,3,3.0,2.0,0,3,0,2.0,2,24260.0,1,0,0,1,1,1,0,0
4181,0,26.0,1,12.0,3,2.0,3,5.0,3.0,0,5,1,2.0,2,22678.0,0,0,1,0,1,1,0,0
4182,0,46.0,1,27.0,4,4.0,4,3.0,2.0,1,3,1,2.0,4,32174.0,1,0,0,1,1,1,0,0
4183,0,37.0,1,13.0,3,4.0,1,3.0,2.0,0,5,1,2.0,1,21888.0,1,0,1,0,1,1,0,0
4184,0,56.0,1,7.0,3,4.0,5,5.0,3.0,1,1,1,2.0,5,37723.0,1,0,0,1,1,0,1,0
4185,1,48.0,1,36.0,3,4.0,2,4.0,3.0,1,3,1,1.0,3,30527.0,0,0,1,0,1,1,0,0
4186,0,29.0,1,16.0,4,4.0,1,3.0,3.0,0,1,1,1.0,1,20748.0,1,0,0,1,1,1,0,0
4187,0,38.0,3,13.0,4,4.0,3,3.0,6.0,0,3,1,1.0,2,25180.0,1,0,0,1,1,1,0,0
4188,0,22.0,1,10.0,4,5.0,1,3.0,3.0,0,5,1,3.0,1,21908.0,1,0,0,1,1,0,0,1
4189,0,38.0,1,7.0,4,4.0,2,3.0,4.0,1,3,0,1.0,3,32281.0,0,0,0,1,0,1,0,0
4190,0,36.0,1,29.0,4,2.0,2,4.0,2.0,0,5,1,3.0,3,30674.0,1,0,1,0,0,1,0,0
4191,0,39.0,3,14.0,3,2.0,3,5.0,3.0,1,3,1,2.0,2,24283.0,1,0,0,1,0,1,0,0
4192,0,27.0,1,7.0,3,4.0,3,4.0,3.0,0,5,1,2.0,2,25075.0,0,0,1,0,0,1,0,0
4193,0,51.0,1,11.0,4,4.0,5,4.0,3.0,0,5,0,2.0,5,37822.0,1,0,1,0,1,1,0,0
4194,0,54.0,1,10.0,3,4.0,4,3.0,3.0,1,5,1,1.0,4,36262.0,1,0,0,1,1,1,0,0
4195,0,43.0,3,7.0,2,4.0,3,3.0,3.0,0,3,1,1.0,2,23585.0,1,0,1,0,1,1,0,0
4196,0,30.0,3,9.0,3,4.0,3,3.0,3.0,0,1,0,2.0,2,23232.0,0,0,1,0,1,0,0,1
4197,0,56.0,1,27.0,3,4.0,3,3.0,5.0,1,1,0,1.0,2,24093.0,1,1,0,0,1,1,0,0
4198,0,27.0,1,18.0,3,4.0,3,5.0,3.0,1,3,1,1.0,2,23419.0,0,0,0,1,1,1,0,0
4199,0,38.0,1,7.0,3,4.0,1,3.0,3.0,0,1,1,1.0,1,20793.0,1,0,1,0,0,0,1,0
4200,1,45.0,1,31.0,3,4.0,1,3.0,5.0,1,5,0,2.0,1,21839.0,0,0,1,0,1,1,0,0
4201,0,39.0,1,30.0,3,4.0,3,3.0,2.0,0,3,0,2.0,2,24423.0,1,0,1,0,1,1,0,0
4202,1,27.0,1,23.0,3,4.0,1,4.0,4.0,1,1,1,1.0,1,21051.0,1,0,0,1,1,1,0,0
4203,0,29.0,1,15.0,4,4.0,1,3.0,3.0,0,4,1,2.0,1,21988.0,1,0,1,0,0,0,0,1
4204,0,50.0,1,17.0,3,4.0,5,5.0,3.0,1,3,0,2.0,5,37343.0,0,0,1,0,0,0,1,0
4205,0,37.0,1,10.0,2,4.0,3,4.0,6.0,0,1,1,1.0,2,23163.0,1,1,0,0,1,0,0,1
4206,0,32.0,3,12.0,3,4.0,1,4.0,3.0,0,3,0,1.0,1,21467.0,0,0,0,1,0,1,0,0
4207,1,27.0,3,11.0,3,5.0,3,3.0,3.0,1,1,1,1.0,2,24506.0,1,0,0,1,1,0,0,1
4208,0,38.0,1,16.0,3,4.0,1,3.0,3.0,1,1,0,2.0,1,21004.0,0,0,0,1,1,1,0,0
4209,0,43.0,3,33.0,4,4.0,4,4.0,7.0,0,3,1,2.0,4,32203.0,0,0,0,1,0,1,0,0
4210,1,19.0,1,10.0,3,4.0,1,3.0,3.0,0,4,1,1.0,1,20098.0,1,0,0,1,1,0,1,0
4211,0,36.0,3,23.0,4,4.0,2,4.0,2.0,0,1,1,2.0,3,26698.0,1,0,0,1,1,1,0,0
4212,0,37.0,1,25.0,3,2.0,1,3.0,6.0,0,5,1,2.0,1,22366.0,0,0,1,0,1,1,0,0
4213,0,52.0,1,9.0,3,6.0,3,4.0,7.0,0,1,0,2.0,2,24160.0,1,0,0,1,1,1,0,0
4214,0,42.0,3,9.0,3,4.0,4,4.0,3.0,0,3,1,1.0,4,34693.0,1,0,1,0,1,0,1,0
4215,0,19.0,3,13.0,4,5.0,1,3.0,3.0,0,1,0,3.0,1,19878.0,1,0,0,1,0,0,1,0
4216,0,29.0,1,23.0,4,2.0,3,5.0,2.0,0,5,0,2.0,2,24339.0,1,0,0,1,1,0,0,1
4217,0,32.0,3,14.0,4,2.0,3,3.0,6.0,0,1,1,2.0,2,25607.0,1,1,0,0,1,1,0,0
4218,0,40.0,1,7.0,3,2.0,2,3.0,2.0,0,3,1,1.0,3,28291.0,1,0,0,1,1,1,0,0
4219,0,37.0,1,31.0,3,4.0,3,4.0,2.0,0,3,1,2.0,2,24352.0,0,0,1,0,0,1,0,0
4220,0,33.0,3,14.0,4,5.0,3,3.0,3.0,0,3,1,1.0,2,24162.0,1,0,1,0,1,1,0,0
4221,0,39.0,1,32.0,3,5.0,2,4.0,5.0,0,3,0,2.0,3,30739.0,1,0,1,0,0,1,0,0
4222,0,59.0,1,7.0,3,6.0,3,3.0,4.0,1,1,1,2.0,2,24338.0,0,0,1,0,1,1,0,0
4223,0,32.0,1,12.0,3,4.0,1,3.0,2.0,1,4,1,1.0,1,23499.0,1,1,0,0,1,1,0,0
4224,0,32.0,2,9.0,4,5.0,3,5.0,5.0,0,3,0,3.0,2,25088.0,1,0,1,0,1,1,0,0
4225,0,46.0,1,14.0,4,4.0,2,5.0,3.0,0,1,1,1.0,3,23888.0,0,0,1,0,1,1,0,0
4226,0,32.0,1,9.0,3,4.0,1,3.0,2.0,1,4,1,2.0,1,21373.0,1,0,1,0,1,1,0,0
4227,0,34.0,1,12.0,4,4.0,2,4.0,8.0,0,3,1,2.0,3,30556.0,0,0,1,0,0,1,0,0
4228,0,40.0,1,17.0,4,4.0,4,5.0,3.0,1,3,1,3.0,4,35746.0,1,0,0,1,1,1,0,0
4229,0,44.0,1,17.0,3,4.0,1,3.0,2.0,0,5,0,1.0,1,21133.0,0,0,1,0,0,0,1,0
4230,0,50.0,1,7.0,3,5.0,4,3.0,2.0,1,3,0,1.0,4,32642.0,1,1,0,0,0,0,1,0
4231,1,53.0,1,15.0,3,5.0,3,4.0,4.0,0,1,1,1.0,2,23619.0,1,0,0,1,1,1,0,0
4232,0,28.0,1,12.0,3,4.0,1,4.0,3.0,1,3,0,2.0,1,21156.0,1,0,1,0,0,0,1,0
4233,0,33.0,3,15.0,4,5.0,3,4.0,3.0,1,1,1,3.0,2,23906.0,1,1,0,0,0,1,0,0
4234,0,28.0,3,9.0,4,4.0,3,3.0,3.0,1,4,0,2.0,2,23156.0,1,0,1,0,1,0,0,1
4235,0,32.0,3,14.0,4,4.0,3,3.0,6.0,0,1,0,1.0,2,26225.0,1,0,0,1,1,1,0,0
4236,0,33.0,1,9.0,4,2.0,3,3.0,2.0,0,3,0,1.0,2,23733.0,1,0,0,1,0,0,0,1
4237,1,29.0,1,9.0,3,6.0,1,3.0,7.0,1,3,1,2.0,1,22142.0,1,0,0,1,1,1,0,0
4238,0,31.0,1,35.0,4,4.0,3,3.0,3.0,0,3,1,3.0,2,24453.0,1,0,0,1,0,1,0,0
4239,0,32.0,1,14.0,3,5.0,2,3.0,3.0,0,1,1,1.0,3,27621.0,0,0,1,0,0,1,0,0
4240,0,40.0,1,14.0,3,5.0,5,3.0,3.0,0,5,1,1.0,5,37950.0,0,0,0,1,1,1,0,0
4241,1,40.0,3,10.0,3,4.0,3,3.0,6.0,1,4,1,2.0,2,23916.0,1,0,0,1,0,1,0,0
4242,0,34.0,3,17.0,3,5.0,3,3.0,5.0,0,3,1,1.0,2,23360.0,0,0,0,1,1,0,0,1
4243,0,48.0,1,12.0,3,4.0,5,3.0,3.0,0,1,1,1.0,5,36978.0,1,0,1,0,1,1,0,0
4244,0,44.0,1,17.0,3,5.0,3,3.0,3.0,0,3,1,1.0,2,23935.0,0,0,1,0,0,1,0,0
4245,0,28.0,3,7.0,4,4.0,3,4.0,2.0,1,1,0,2.0,2,25027.0,0,0,0,1,1,1,0,0
4246,0,55.0,1,27.0,3,4.0,3,3.0,5.0,0,4,0,2.0,2,23547.0,0,0,1,0,0,0,0,1
4247,0,44.0,1,14.0,3,4.0,2,5.0,2.0,0,5,1,1.0,3,28663.0,1,0,1,0,0,1,0,0
4248,0,46.0,1,15.0,4,4.0,3,3.0,2.0,0,3,1,1.0,2,22375.0,1,0,1,0,1,1,0,0
4249,0,41.0,3,7.0,3,6.0,3,3.0,4.0,1,3,1,1.0,2,26135.0,1,0,0,1,1,1,0,0
4250,1,30.0,1,15.0,4,6.0,1,5.0,3.0,1,3,0,2.0,1,20797.0,1,0,1,0,1,1,0,0
4251,0,30.0,1,16.0,2,5.0,1,3.0,2.0,0,1,1,1.0,1,22661.0,1,0,1,0,1,0,0,1
4252,0,31.0,3,12.0,2,5.0,3,3.0,3.0,0,1,1,1.0,2,24796.0,1,0,0,1,0,1,0,0
4253,0,28.0,3,15.0,3,4.0,3,4.0,3.0,0,1,0,2.0,2,24892.0,1,0,0,1,0,1,0,0
4254,0,38.0,1,12.0,4,4.0,3,3.0,2.0,0,3,1,3.0,2,25025.0,1,0,0,1,1,1,0,0
4255,0,39.0,1,22.0,4,5.0,2,3.0,2.0,1,5,1,3.0,3,30188.0,1,0,1,0,1,1,0,0
4256,0,32.0,1,14.0,3,4.0,2,3.0,3.0,1,4,1,2.0,3,25821.0,1,0,0,1,0,0,0,1
4257,0,30.0,3,17.0,3,5.0,3,4.0,3.0,1,5,1,1.0,2,26946.0,1,0,0,1,0,1,0,0
4258,0,36.0,1,12.0,4,4.0,2,4.0,2.0,0,3,1,2.0,3,26773.0,1,1,0,0,1,0,0,1
4259,0,24.0,1,33.0,3,4.0,1,3.0,3.0,0,1,0,2.0,1,21582.0,1,0,1,0,1,1,0,0
4260,0,42.0,1,13.0,4,5.0,3,4.0,8.0,1,3,1,3.0,2,24710.0,1,0,0,1,1,0,0,1
4261,0,48.0,3,11.0,4,4.0,3,3.0,5.0,0,4,0,3.0,2,21654.0,0,0,0,1,1,0,0,1
4262,0,43.0,1,30.0,3,4.0,4,3.0,4.0,0,3,0,1.0,4,34670.0,1,0,1,0,0,0,1,0
4263,0,30.0,3,9.0,4,4.0,3,3.0,3.0,0,1,1,2.0,2,23327.0,0,0,1,0,1,1,0,0
4264,0,43.0,2,9.0,3,4.0,1,3.0,2.0,1,4,1,2.0,1,21374.0,1,1,0,0,1,1,0,0
4265,0,33.0,1,9.0,4,4.0,1,4.0,3.0,0,4,0,2.0,1,21048.0,1,0,0,1,0,1,0,0
4266,0,49.0,3,36.0,4,4.0,2,3.0,5.0,0,4,0,2.0,3,31182.0,1,0,0,1,0,1,0,0
4267,0,38.0,1,13.0,3,2.0,3,5.0,6.0,1,3,1,2.0,2,24652.0,1,0,0,1,1,1,0,0
4268,0,31.0,3,32.0,3,4.0,3,3.0,2.0,1,3,1,2.0,2,23414.0,0,1,0,0,0,1,0,0
4269,0,27.0,3,7.0,3,4.0,3,3.0,3.0,0,5,0,2.0,2,23974.0,1,0,1,0,1,1,0,0
4270,0,43.0,1,9.0,4,5.0,3,3.0,5.0,0,1,1,1.0,2,25459.0,1,0,1,0,1,0,0,1
4271,1,22.0,3,7.0,4,5.0,1,4.0,3.0,1,5,1,3.0,1,20852.0,0,1,0,0,0,0,1,0
4272,0,37.0,3,7.0,3,4.0,3,3.0,6.0,0,1,1,2.0,2,25331.0,0,0,0,1,0,0,0,1
4273,0,37.0,3,10.0,3,5.0,2,3.0,6.0,0,1,0,1.0,3,28377.0,0,0,0,1,1,1,0,0
4274,0,58.0,1,7.0,3,4.0,3,3.0,4.0,0,3,0,2.0,2,25433.0,1,0,0,1,1,1,0,0
4275,0,41.0,1,17.0,3,2.0,1,3.0,5.0,1,3,0,2.0,1,20891.0,1,0,1,0,0,1,0,0
4276,0,22.0,3,16.0,3,4.0,1,3.0,3.0,0,4,1,1.0,1,21288.0,0,0,0,1,1,0,0,1
4277,1,34.0,3,12.0,3,4.0,1,3.0,3.0,1,1,0,2.0,1,21529.0,1,0,0,1,0,0,0,1
4278,0,38.0,1,17.0,4,4.0,1,5.0,8.0,0,1,1,3.0,1,22130.0,1,0,0,1,0,1,0,0
4279,0,47.0,1,14.0,2,4.0,3,3.0,4.0,0,5,1,1.0,2,23936.0,0,0,0,1,0,1,0,0
4280,1,42.0,3,11.0,3,4.0,3,4.0,3.0,0,3,1,1.0,2,28033.0,0,0,0,1,1,0,0,1
4281,0,51.0,1,17.0,4,5.0,2,3.0,8.0,0,5,1,2.0,3,29174.0,1,1,0,0,1,0,1,0
4282,1,41.0,3,29.0,4,5.0,3,3.0,4.0,1,3,1,1.0,2,25058.0,1,0,0,1,1,1,0,0
4283,0,32.0,1,16.0,3,5.0,1,4.0,2.0,1,3,1,1.0,1,21335.0,1,0,1,0,1,0,0,1
4284,1,22.0,3,19.0,3,2.0,1,4.0,3.0,0,5,0,2.0,1,21394.0,1,0,1,0,0,0,0,1
4285,0,30.0,1,30.0,3,4.0,1,3.0,2.0,0,3,0,1.0,1,20879.0,1,0,1,0,1,0,1,0
4286,0,36.0,1,16.0,4,5.0,3,4.0,2.0,0,1,0,2.0,2,25218.0,1,0,1,0,1,0,0,1
4287,0,28.0,1,7.0,3,4.0,1,4.0,3.0,0,3,0,1.0,1,22494.0,1,0,0,1,1,1,0,0
4288,0,29.0,3,16.0,4,4.0,3,3.0,3.0,0,3,1,2.0,2,23931.0,1,0,1,0,1,0,0,1
4289,0,50.0,1,14.0,3,5.0,2,3.0,2.0,0,1,1,1.0,3,29643.0,1,0,1,0,1,0,1,0
4290,0,52.0,3,21.0,3,4.0,3,3.0,6.0,0,3,1,1.0,2,23614.0,1,0,1,0,0,1,0,0
4291,0,37.0,1,9.0,4,4.0,1,3.0,6.0,0,5,1,1.0,1,21221.0,1,0,1,0,0,1,0,0
4292,1,35.0,3,26.0,4,2.0,3,3.0,2.0,1,1,0,1.0,2,23982.0,0,0,0,1,1,0,0,1
4293,0,56.0,1,9.0,4,4.0,4,3.0,4.0,1,5,0,1.0,4,35337.0,1,0,1,0,0,0,1,0
4294,0,25.0,3,17.0,4,4.0,3,3.0,3.0,1,1,0,1.0,2,22938.0,1,0,0,1,0,1,0,0
4295,0,31.0,3,9.0,4,4.0,1,4.0,3.0,0,3,1,1.0,1,21154.0,1,1,0,0,1,1,0,0
4296,1,27.0,1,10.0,4,4.0,1,5.0,2.0,0,3,0,2.0,1,21780.0,0,1,0,0,1,0,0,1
4297,0,23.0,1,18.0,3,4.0,1,4.0,3.0,0,1,1,2.0,1,20922.0,1,0,0,1,0,1,0,0
4298,0,37.0,3,9.0,4,5.0,2,3.0,3.0,0,1,1,2.0,3,26274.0,1,0,0,1,1,1,0,0
4299,1,31.0,1,11.0,3,4.0,1,3.0,2.0,1,4,1,1.0,1,20963.0,0,1,0,0,1,0,1,0
4300,0,38.0,1,21.0,4,4.0,1,5.0,3.0,0,4,1,2.0,1,21712.0,1,0,1,0,0,1,0,0
4301,0,41.0,3,9.0,3,4.0,3,4.0,2.0,0,1,0,1.0,2,24393.0,1,0,0,1,0,1,0,0
4302,0,43.0,1,7.0,4,4.0,1,5.0,5.0,0,3,0,3.0,1,21254.0,1,0,1,0,0,1,0,0
4303,0,38.0,1,17.0,3,4.0,3,4.0,4.0,1,5,0,2.0,2,22875.0,1,0,1,0,1,0,0,1
4304,0,44.0,1,19.0,3,5.0,4,4.0,3.0,0,3,1,2.0,4,33014.0,1,0,1,0,1,1,0,0
4305,0,41.0,1,9.0,4,5.0,3,3.0,8.0,0,5,1,2.0,2,22126.0,1,0,0,1,0,1,0,0
4306,0,55.0,1,12.0,3,4.0,5,5.0,3.0,0,4,1,1.0,5,38084.0,1,0,0,1,1,1,0,0
4307,0,35.0,3,11.0,4,4.0,3,3.0,2.0,0,1,0,1.0,2,25216.0,0,0,0,1,0,1,0,0
4308,0,32.0,1,14.0,3,4.0,3,5.0,3.0,0,1,1,1.0,2,22984.0,1,0,0,1,0,1,0,0
4309,0,44.0,1,28.0,4,4.0,1,3.0,2.0,0,4,1,3.0,1,20936.0,0,0,0,1,1,1,0,0
4310,0,44.0,1,15.0,4,4.0,3,3.0,6.0,1,1,1,1.0,2,23200.0,1,0,1,0,0,1,0,0
4311,0,26.0,3,11.0,4,5.0,3,3.0,3.0,1,1,0,3.0,2,23165.0,1,0,1,0,0,0,0,1
4312,0,38.0,1,32.0,4,4.0,3,3.0,5.0,1,3,1,3.0,2,23127.0,0,0,0,1,0,1,0,0
4313,0,32.0,1,7.0,4,5.0,1,5.0,3.0,0,4,1,2.0,1,20896.0,1,0,1,0,1,1,0,0
4314,0,40.0,1,7.0,3,4.0,5,3.0,3.0,1,3,0,1.0,5,37875.0,0,0,1,0,1,1,0,0
4315,0,57.0,3,13.0,3,2.0,4,5.0,2.0,0,3,1,1.0,4,31890.0,0,0,1,0,0,1,0,0
4316,0,31.0,3,19.0,3,4.0,3,3.0,2.0,0,1,1,2.0,2,25255.0,1,1,0,0,0,0,0,1
4317,0,42.0,3,7.0,3,2.0,2,5.0,3.0,0,3,1,2.0,3,27070.0,1,0,0,1,1,1,0,0
4318,0,29.0,1,24.0,4,4.0,3,5.0,3.0,0,1,0,2.0,2,23236.0,1,0,0,1,1,1,0,0
4319,1,26.0,1,10.0,4,4.0,1,5.0,7.0,0,5,1,2.0,1,22709.0,1,0,0,1,1,1,0,0
4320,0,53.0,1,10.0,3,5.0,2,3.0,4.0,1,1,1,1.0,3,26647.0,1,0,0,1,1,1,0,0
4321,0,46.0,1,17.0,4,4.0,1,3.0,5.0,0,5,0,3.0,1,21332.0,1,0,1,0,1,1,0,0
4322,0,53.0,1,11.0,2,4.0,4,3.0,4.0,0,5,1,1.0,4,35233.0,1,0,1,0,0,1,0,0
4323,0,43.0,1,36.0,4,4.0,3,3.0,4.0,0,3,1,2.0,2,23234.0,0,0,1,0,0,1,0,0
4324,0,31.0,1,9.0,3,6.0,3,3.0,4.0,0,1,1,1.0,2,24769.0,1,0,1,0,0,0,0,1
4325,0,61.0,1,14.0,3,4.0,5,5.0,7.0,0,5,1,1.0,5,38244.0,1,0,1,0,0,1,0,0
